Problem ID, Quality, Stability
cross_pmmq_1,-6.40732858785,0.933103448276
cross_pmmq_10,-10.0465516771,0.853103448276
cross_pmmq_2,-3.68984729869,0.904137931034
cross_pmmq_3,-5.29660831845,0.916551724138
cross_pmmq_4,-6.9499211876,0.913793103448
cross_pmmq_5,-6.25853521742,0.812413793103
cross_pmmq_6,-3.95362657399,0.844137931034
cross_pmmq_7,-9.22535081241,0.933103448276
cross_pmmq_8,-9.41105974141,0.806206896552
cross_pmmq_9,-3.19507057019,0.840689655172
